학교종류명,설립구분,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,경도,위도,X,Y,CLSS
외국인학교,사립,한국켄트외국인학교,서울특별시교육청,4993," 서울특별시 광진구 자양로35길 13 ",(구의동),127.086362,37.5471436,963461,1949836,정좌표
외국인학교,사립,한국외국인학교,서울특별시교육청,6324," 서울특별시 강남구 개포로 408 ",(개포동),127.0623782,37.4859635,961311,1943058,정좌표
외국인학교,사립,한국영등포화교소학교,서울특별시교육청,7363," 서울특별시 영등포구 경인로88길 9 ",(문래동1가),126.89981,37.5131065,946958,1946149,정좌표
외국인학교,사립,지구촌기독외국인학교,서울특별시교육청,4419," 서울특별시 용산구 독서당로 115 ",(한남동),127.0117867,37.5367487,956867,1948715,정좌표
외국인학교,사립,서울프랑스학교,서울특별시교육청,6581," 서울특별시 서초구 서래로 7 ",(반포동),126.9978394,37.4958408,955611,1944183,정좌표
외국인학교,사립,서울일본인학교,서울특별시교육청,3919," 서울특별시 마포구 월드컵북로62길 11 "," / 일본인학교 (상암동) ",126.8843035,37.5836199,945639,1953981,정좌표
외국인학교,사립,서울독일학교,서울특별시교육청,4419," 서울특별시 용산구 독서당로 123-6 ",(한남동),127.0119049,37.5372272,956878,1948768,정좌표
외국인학교,사립,서울용산국제학교,서울특별시교육청,4347," 서울특별시 용산구 이태원로 285 ",(한남동),127.0007929,37.5406568,955898,1949153,정좌표
외국인학교,사립,한국한성화교중고등학교,서울특별시교육청,3723," 서울특별시 서대문구 연희로 176 ",(연희동),126.9372202,37.5718542,950303,1952646,정좌표
고등학교,사립,성암국제무역고등학교,서울특별시교육청,1174," 서울특별시 강북구 도봉로29길 52 "," (미아동/ 성암국제무역고등학교) ",127.0244501,37.6207766,958033,1958032,정좌표
고등학교,공립,서울방송고등학교,서울특별시교육청,4731," 서울특별시 성동구 동호로5길 131 ",(옥수동),127.0105713,37.5473798,956766,1949895,정좌표
고등학교,사립,경복비즈니스고등학교,서울특별시교육청,7589," 서울특별시 강서구 화곡로 379 ",(등촌동),126.8523929,37.5581393,942802,1951173,정좌표
고등학교,사립,대동세무고등학교,서울특별시교육청,3057," 서울특별시 종로구 계동길 84-10 ",(계동),126.9879702,37.5818151,954790,1953726,정좌표
고등학교,공립,한강미디어고등학교,서울특별시교육청,7206," 서울특별시 영등포구 선유로55길 22 ",(양평동4가/한강미디어고등학교),126.897357,37.5391325,946759,1949038,정좌표
고등학교,공립,구현고등학교,서울특별시교육청,8217," 서울특별시 구로구 경인로53가길 17 ",(구로동),126.8743972,37.5023068,944704,1944966,정좌표
고등학교,사립,해성여자고등학교,서울특별시교육청,2505," 서울특별시 동대문구 전농로20길 31 ",(전농동/해성여자고등학교),127.0570173,37.5813147,960887,1953639,정좌표
고등학교,공립,서울국제고등학교,서울특별시교육청,3066," 서울특별시 종로구 성균관로13길 40 "," / 서울국제고 (명륜1가) ",126.9960174,37.5912816,955507,1954772,정좌표
고등학교,공립,세종과학고등학교,서울특별시교육청,8258," 서울특별시 구로구 오리로21길 79 ",(궁동),126.8276163,37.496779,940565,1944381,정좌표
고등기술학교,사립,청암예술학교,서울특별시교육청,1713," 서울특별시 노원구 중계로 244 ",(중계동/청암고등기술학교),127.0738871,37.6516119,962412,1961432,정좌표
고등학교,사립,보인고등학교,서울특별시교육청,5742," 서울특별시 송파구 오금로49길 18 "," / 보인고등학교 (오금동) ",127.1387303,37.4974206,968066,1944301,정좌표
고등학교,사립,해성국제컨벤션고등학교,서울특별시교육청,2505," 서울특별시 동대문구 전농로20길 31 "," / 해성국제컨벤션고등학교 (전농동) ",127.0570173,37.5813147,960887,1953639,정좌표
고등학교,사립,예일디자인고등학교,서울특별시교육청,3412," 서울특별시 은평구 연서로 117 "," / 예일디자인고등학교 (구산동) ",126.9152792,37.6102367,948392,1956917,정좌표
고등학교,공립,서울전자고등학교,서울특별시교육청,6761," 서울특별시 서초구 과천대로 852-23 ",(방배동),126.9884331,37.4696392,954764,1941280,정좌표
고등학교,공립,덕수고등학교,서울특별시교육청,4764," 서울특별시 성동구 왕십리로 199 ",(행당동),127.0424561,37.5557791,959587,1950812,정좌표
고등학교,공립,상암고등학교,서울특별시교육청,3903," 서울특별시 마포구 월드컵북로 445 ",(상암동),126.8837168,37.5812086,945585,1953714,정좌표
고등학교,공립,원묵고등학교,서울특별시교육청,2041," 서울특별시 중랑구 숙선옹주로 82 "," / 원묵고등학교 (묵동) ",127.0858344,37.6153123,963448,1957400,정좌표
외국인학교,사립,서울외국인학교,서울특별시교육청,3723," 서울특별시 서대문구 연희로22길 39 ",(연희동),126.9367529,37.5696875,950260,1952406,정좌표
특수학교,사립,서울인강학교,서울특별시교육청,1301," 서울특별시 도봉구 평화로15번길 9-25 "," (도봉동/사회복지법인 인강원) ",127.0421354,37.6946706,959634,1966222,정좌표
고등학교,사립,고려대학교사범대학부속고등학교,서울특별시교육청,2708," 서울특별시 성북구 정릉로 161 "," / 고려대학교사범대학부속고등학교 (정릉동) ",127.0013206,37.6096266,955986,1956805,정좌표
고등학교,사립,서울영상고등학교,서울특별시교육청,8021," 서울특별시 양천구 목동로11길 46 "," / 서울영상고등학교 (신정동) ",126.8600776,37.5232267,943454,1947295,정좌표
고등학교,사립,한양대학교사범대학부속고등학교,서울특별시교육청,4761," 서울특별시 성동구 마조로 42 ",(사근동),127.0430292,37.5614063,959641,1951437,정좌표
고등학교,공립,효문고등학교,서울특별시교육청,1372," 서울특별시 도봉구 우이천로 432 "," (쌍문동/효문중 고등학교) ",127.0183106,37.6526221,957510,1961567,정좌표
고등학교,공립,신서고등학교,서울특별시교육청,8021," 서울특별시 양천구 은행정로 42 "," / 신서고등학교 (신정동) ",126.8602485,37.5238951,943470,1947369,정좌표
고등학교,공립,세현고등학교,서울특별시교육청,7531," 서울특별시 강서구 허준로 227 "," / 세현고등학교 (가양동) ",126.8635856,37.5604371,943792,1951421,정좌표
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시교육청,2061," 서울특별시 중랑구 망우로73길 56 "," / 02061 (망우동) ",127.1049679,37.6037905,965131,1956114,정좌표
고등학교,사립,동국대학교사범대학부속여자고등학교,서울특별시교육청,5038," 서울특별시 광진구 광나루로36길 47 "," / 동국대부속여고 (구의동) ",127.086791,37.5425876,963497,1949331,정좌표
고등학교,사립,목동고등학교,서울특별시교육청,8099," 서울특별시 양천구 목동동로2길 68 "," / 목동고등학교 (신정동) ",126.8605406,37.5098959,943485,1945816,정좌표
고등학교,사립,서울디자인고등학교,서울특별시교육청,4140," 서울특별시 마포구 백범로 139 "," / 서울디자인고등학교 (염리동) ",126.9474715,37.5464558,951192,1949823,정좌표
고등학교,사립,대진디자인고등학교,서울특별시교육청,6352," 서울특별시 강남구 광평로39길 93 ",(수서동/대진디자인고등학교),127.0958065,37.4903689,964268,1943534,정좌표
고등학교,사립,서울관광고등학교,서울특별시교육청,8714," 서울특별시 관악구 은천로15길 25 ",(봉천동/서울관광고등학교),126.9433475,37.4882297,950789,1943365,정좌표
고등학교,공립,서울로봇고등학교,서울특별시교육청,6363," 서울특별시 강남구 광평로20길 63 "," / 서울로봇고등학교 (일원동) ",127.084571,37.4807132,963270,1942467,정좌표
고등학교,공립,성동공업고등학교,서울특별시교육청,4571," 서울특별시 중구 다산로 290 ",(흥인동),127.0171797,37.5689609,957362,1952286,정좌표
고등학교,공립,불암고등학교,서울특별시교육청,1736," 서울특별시 노원구 중계로 155 ",(중계동),127.0801285,37.6490838,962961,1961149,정좌표
고등학교,공립,월계고등학교,서울특별시교육청,1874," 서울특별시 노원구 초안산로5길 66 ",(월계동/월계고등학교),127.0486876,37.6317509,960178,1959239,정좌표
고등학교,공립,선유고등학교,서울특별시교육청,7209," 서울특별시 영등포구 선유로 227 "," / 선유고등학교 (양평동4가) ",126.8948663,37.5338562,946536,1948454,정좌표
고등기술학교,사립,한국제과학교,서울특별시교육청,7319," 서울특별시 영등포구 여의대방로61길 42 ",(신길동),126.9218827,37.5159591,948910,1946453,정좌표
고등학교,사립,서서울생활과학고등학교,서울특별시교육청,8248," 서울특별시 구로구 오리로 1355-10 "," / 서서울생활과학고등학교 (궁동) ",126.8282268,37.5032995,940624,1945104,정좌표
고등학교,사립,영동일고등학교,서울특별시교육청,5555," 서울특별시 송파구 석촌호수로 93 "," / 영동일고등학교 (잠실동) ",127.0897337,37.5099563,963741,1945709,정좌표
고등학교,공립,자운고등학교,서울특별시교육청,1412," 서울특별시 도봉구 노해로69길 150 ",(창동),127.0505934,37.6591575,960361,1962278,정좌표
고등학교,공립,신현고등학교,서울특별시교육청,2075," 서울특별시 중랑구 봉화산로 174 "," / 신현고등학교 (상봉동) ",127.0927532,37.60522,964053,1956277,정좌표
고등학교,공립,문정고등학교,서울특별시교육청,5809," 서울특별시 송파구 송이로34길 62 ",(문정동/문정고등학교),127.1267071,37.4849247,966997,1942919,정좌표
고등학교,공립,등촌고등학교,서울특별시교육청,7580," 서울특별시 강서구 공항대로39길 115 "," / 등촌고등학교 (등촌동) ",126.845011,37.5626986,942153,1951683,정좌표
고등학교,공립,도봉고등학교,서울특별시교육청,1302," 서울특별시 도봉구 도봉산길 27 ",(도봉동/도봉고등학교),127.042723,37.6868906,959682,1965359,정좌표
고등학교,공립,경일고등학교,서울특별시교육청,4779," 서울특별시 성동구 성수일로 27 "," / 경일고등학교 (성수동1가) ",127.0480192,37.5437411,960072,1949475,정좌표
고등학교,사립,서울문영여자고등학교,서울특별시교육청,8833," 서울특별시 관악구 관악로 85 "," / 서울문영여자고등학교 (봉천동) ",126.951349,37.4731724,951487,1941691,정좌표
고등학교,사립,염광고등학교,서울특별시교육청,1874," 서울특별시 노원구 월계로45가길 9 ",(월계동),127.0493314,37.6292422,960234,1958960,정좌표
고등학교,사립,상명고등학교,서울특별시교육청,1758," 서울특별시 노원구 덕릉로 553 ",(중계동),127.0682736,37.649207,961915,1961167,정좌표
고등학교,사립,미래산업과학고등학교,서울특별시교육청,1717," 서울특별시 노원구 덕릉로82길 54 ",(중계동),127.0786457,37.6590376,962835,1962254,정좌표
고등학교,공립,방산고등학교,서울특별시교육청,5645," 서울특별시 송파구 오금로27길 18 ",(방이동),127.1203593,37.5084403,966447,1945530,정좌표
고등학교,공립,누원고등학교,서울특별시교육청,1318," 서울특별시 도봉구 마들로 849 "," / 누원고등학교 (도봉동) ",127.0502695,37.6854649,960346,1965197,정좌표
특수학교,사립,은평대영학교,서울특별시교육청,3428," 서울특별시 은평구 갈현로11길 30 "," / 은평대영학교 (구산동/ 사회복지법인 엔젤스헤이븐) ",126.9075605,37.6052008,947707,1956362,정좌표
특수학교,사립,서울동천학교,서울특별시교육청,1747," 서울특별시 노원구 노원로18길 41 "," / 서울동천학교 (하계동) ",127.0733978,37.6444809,962365,1960641,정좌표
특수학교,사립,한빛맹학교,서울특별시교육청,1103," 서울특별시 강북구 삼양로73가길 47 "," / 한빛맹학교 (수유동) ",127.0157562,37.6280659,957270,1958844,정좌표
특수학교,사립,교남학교,서울특별시교육청,7662," 서울특별시 강서구 까치산로22길 38 "," / 교남학교 (화곡동) ",126.8525461,37.5481484,942807,1950064,정좌표
고등학교,사립,서울디지텍고등학교,서울특별시교육청,4346," 서울특별시 용산구 회나무로12길 27 ",(이태원동),126.9907229,37.5389132,955008,1948965,정좌표
고등학교,사립,미림여자정보과학고등학교,서울특별시교육청,8821," 서울특별시 관악구 호암로 546 ",(신림동),126.9328687,37.4665284,949848,1940963,정좌표
각종학교(고),공립,종로산업정보학교,서울특별시교육청,3114," 서울특별시 종로구 종로58길 28 "," (숭인동/ 종로산업정보학교) ",127.017292,37.5724758,957374,1952676,정좌표
각종학교(고),공립,아현산업정보학교,서울특별시교육청,4117," 서울특별시 마포구 마포대로 249 "," (아현동/ 아현산업정보학교/ 아현직업학교) ",126.9577241,37.5570258,952104,1950991,정좌표
각종학교(고),공립,서울산업정보학교,서울특별시교육청,8815," 서울특별시 관악구 신림로 67 "," / 서울산업정보학교 (신림동) ",126.9424362,37.4702547,950697,1941372,정좌표
고등학교,공립,노원고등학교,서울특별시교육청,1675," 서울특별시 노원구 노원로 586 ",(상계동),127.0531352,37.6624847,960587,1962646,정좌표
고등학교,공립,경인고등학교,서울특별시교육청,8275," 서울특별시 구로구 경인로46길 31 "," / 경인고등학교 (고척동) ",126.8655956,37.4965011,943922,1944327,정좌표
고등학교,공립,창동고등학교,서울특별시교육청,1483," 서울특별시 도봉구 노해로62길 7 "," (창동/ 창동고등학교) ",127.038538,37.6509687,959293,1961375,정좌표
특수학교,공립,서울경운학교,서울특별시교육청,3132," 서울특별시 종로구 삼일대로 454 ",(경운동),126.9874163,37.5750616,954737,1952977,정좌표
고등학교,공립,독산고등학교,서울특별시교육청,8551," 서울특별시 금천구 문성로 64 "," / 독산고등학교 (독산동) ",126.9110122,37.4762315,947922,1942052,정좌표
고등학교,공립,수락고등학교,서울특별시교육청,1602," 서울특별시 노원구 동일로245길 143 ",(상계동/수락고등학교),127.0534412,37.6830126,960625,1964924,정좌표
고등학교,사립,청원여자고등학교,서울특별시교육청,1672," 서울특별시 노원구 한글비석로 506 "," / 청원여자고등학교 (상계동/청원초/중/고등학교) ",127.0620668,37.6660701,961376,1963041,정좌표
고등학교,사립,이화여자대학교사범대학부속이화금란고등학교,서울특별시교육청,3759," 서울특별시 서대문구 성산로 560 "," / 이대부속고등학교 (대신동) ",126.9474418,37.5662693,951202,1952021,정좌표
고등학교,사립,오류고등학교,서울특별시교육청,8248," 서울특별시 구로구 오리로21길 2 "," (궁동/ 오류고등학교) ",126.8282471,37.4998307,940623,1944719,정좌표
고등학교,사립,세명컴퓨터고등학교,서울특별시교육청,3337," 서울특별시 은평구 통일로92가길 33 "," / 세명컴퓨터고등학교 (불광동) ",126.9234992,37.6277107,949129,1958851,정좌표
고등학교,공립,선린인터넷고등학교,서울특별시교육청,4314," 서울특별시 용산구 원효로97길 33-4 ",(청파동3가),126.9662304,37.5426299,952846,1949389,정좌표
특수학교,공립,서울정민학교,서울특별시교육청,1810," 서울특별시 노원구 공릉로58길 24 "," (하계동/ 서울정민학교) ",127.0731113,37.6337924,962334,1959455,정좌표
특수학교,사립,광성하늘빛학교,서울특별시교육청,5511," 서울특별시 송파구 올림픽로 625 "," / 광성하늘빛학교 (풍납동/광성교회) ",127.1225077,37.5374792,966650,1948751,정좌표
특수학교,공립,서울정인학교,서울특별시교육청,1095," 서울특별시 강북구 인수봉로 119-20 "," (수유동/ 정인학교) ",127.0120851,37.6306752,956948,1959135,정좌표
특수학교,공립,서울정애학교,서울특별시교육청,6086," 서울특별시 강남구 봉은사로81길 16 "," / 서울정애학교 (삼성동) ",127.0544444,37.5143465,960624,1946211,정좌표
특수학교,공립,서울광진학교,서울특별시교육청,5048," 서울특별시 광진구 강변역로 18 "," / 서울광진학교 (구의동/ 서울광진학교) ",127.0918437,37.5374546,963940,1948759,정좌표
특수학교,사립,한국육영학교,서울특별시교육청,5792," 서울특별시 송파구 충민로6길 15 ",(장지동/한국육영학교),127.1324042,37.4821464,967500,1942609,정좌표
특수학교,사립,한국구화학교,서울특별시교육청,5225," 서울특별시 강동구 고덕로 295-59 "," / 한국구화학교 (고덕동) ",127.1589922,37.5582616,969881,1951044,정좌표
특수학교,사립,주몽학교,서울특별시교육청,5280," 서울특별시 강동구 상암로 369 "," / 주몽학교 (상일동) ",127.1639365,37.5462767,970313,1949713,정좌표
특수학교,사립,성베드로학교,서울특별시교육청,8359," 서울특별시 구로구 연동로 320 "," / 성베드로학교 (항동) ",126.8257373,37.4874977,940391,1943352,정좌표
특수학교,사립,서울애화학교,서울특별시교육청,1157," 서울특별시 강북구 솔매로52길 31 "," / 서울애화학교 (미아동) ",127.0287759,37.6252364,958418,1958524,정좌표
특수학교,사립,서울삼성학교,서울특별시교육청,7035," 서울특별시 동작구 양녕로30길 19-4 "," (상도동/ 서울삼성학교) ",126.9462929,37.4991136,951057,1944571,정좌표
특수학교,사립,밀알학교,서울특별시교육청,6350," 서울특별시 강남구 일원로 90 ",(일원동/밀알학교),127.0820775,37.4858209,963052,1943035,정좌표
특수학교,사립,다니엘학교,서울특별시교육청,6796," 서울특별시 서초구 헌릉로468길 21-16 ",(내곡동/다니엘학교),127.092235,37.4603003,963938,1940199,정좌표
특수학교,공립,서울정문학교,서울특별시교육청,8859," 서울특별시 관악구 난향3길 31 ",(신림동),126.9167612,37.4617415,948420,1940441,정좌표
특수학교,공립,서울정진학교,서울특별시교육청,8259," 서울특별시 구로구 부일로9길 158 "," (궁동/ 서울정진학교) ",126.8223518,37.4978709,940100,1944505,정좌표
방송통신고등학교,공립,영등포고등학교부설방송통신고등학교,서울특별시교육청,6933," 서울특별시 동작구 등용로8길 5 "," / 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교) ",126.9340521,37.5081584,949981,1945581,정좌표
방송통신고등학교,공립,수도여자고등학교부설방송통신고등학교,서울특별시교육청,7062," 서울특별시 동작구 여의대방로10길 73 "," (신대방동/ 수도여자고등학교) ",126.9155264,37.4932217,948333,1943934,정좌표
방송통신고등학교,공립,경복고등학교부설방송통신고등학교,서울특별시교육청,3047," 서울특별시 종로구 자하문로28가길 9 ",(청운동),126.9717793,37.5868021,953364,1954287,정좌표
방송통신고등학교,공립,경동고등학교부설방송통신고등학교,서울특별시교육청,2870," 서울특별시 성북구 보문로29길 49 "," (삼선동3가/ 경동고등학교) ",127.0149268,37.5861699,957173,1954196,정좌표
방송통신고등학교,공립,경기여자고등학교부설방송통신고등학교,서울특별시교육청,6324," 서울특별시 강남구 삼성로 29 ",(개포동/경기여자고등학교),127.0660952,37.4871283,961640,1943186,정좌표
고등학교,사립,한양공업고등학교,서울특별시교육청,4566," 서울특별시 중구 을지로 299 ",(신당동),127.0118269,37.5654201,956887,1951896,정좌표
고등학교,사립,정화여자상업고등학교,서울특별시교육청,2480," 서울특별시 동대문구 홍릉로15길 50 ",(제기동)정화여자상업고등학교,127.0408487,37.5858067,959461,1954145,정좌표
고등학교,사립,일신여자상업고등학교,서울특별시교육청,5676," 서울특별시 송파구 송파대로38길 8 ",(송파동/일신여자상업고등학교),127.1136067,37.501749,965847,1944790,정좌표
고등학교,사립,유한공업고등학교,서울특별시교육청,8360," 서울특별시 구로구 경인로 8 ",(항동),126.8239843,37.4882461,940237,1943436,정좌표
고등학교,사립,영등포공업고등학교,서울특별시교육청,7524," 서울특별시 강서구 허준로5길 15 ",(가양동),126.8505702,37.5692222,942649,1952404,정좌표
고등학교,사립,수도전기공업고등학교,서울특별시교육청,6324," 서울특별시 강남구 개포로 410 "," / 수도전기공업고등학교 (개포동) ",127.0639376,37.4851469,961448,1942967,정좌표
고등학교,사립,서울여자상업고등학교,서울특별시교육청,8833," 서울특별시 관악구 관악로 85 ",(봉천동/서울여자상업고등학교),126.951349,37.4731724,951487,1941691,정좌표
고등학교,사립,덕일전자공업고등학교,서울특별시교육청,8357," 서울특별시 구로구 서해안로21길 5-12 ",(오류동),126.8370029,37.4901951,941389,1943644,정좌표
고등학교,사립,광운전자공업고등학교,서울특별시교육청,1890," 서울특별시 노원구 광운로1길 24 ",(월계동/광운중학교/전자공업고등학교),127.0558394,37.6207797,960803,1958018,정좌표
고등학교,공립,휘경공업고등학교,서울특별시교육청,2511," 서울특별시 동대문구 겸재로 21 "," / 휘경공업고등학교 (휘경동) ",127.0695053,37.5849549,961991,1954038,정좌표
고등학교,공립,송파공업고등학교,서울특별시교육청,5771," 서울특별시 송파구 양산로 21 ",(거여동),127.142493,37.4917713,968396,1943673,정좌표
고등학교,공립,성수공업고등학교,서울특별시교육청,4780," 서울특별시 성동구 뚝섬로 365 ",(성수동2가/성수공업고등학교),127.0513635,37.5405783,960366,1949122,정좌표
고등학교,공립,서울공업고등학교,서울특별시교육청,6955," 서울특별시 동작구 대방동1길 46 "," / 서울공업고등학교 (대방동) ",126.9226536,37.5016756,948969,1944868,정좌표
공동실습소,공립,서울공업고등학교부설기계공동실습소,서울특별시교육청,156810," 서울특별시 동작구 대방동1길 46 ",(대방동/서울공업고등학교),126.9226536,37.5016756,948969,1944868,정좌표
고등학교,공립,경기상업고등학교,서울특별시교육청,3047," 서울특별시 종로구 자하문로 136 ",(청운동),126.9696887,37.5889734,953181,1954529,정좌표
고등학교,공립,경기기계공업고등학교,서울특별시교육청,1810," 서울특별시 노원구 공릉로 264 ",(하계동),127.0748269,37.6334094,962485,1959412,정좌표
고등학교,공립,강서공업고등학교,서울특별시교육청,7514," 서울특별시 강서구 방화대로47길 9 ",(방화동/강서공업고등학교),126.8159785,37.5755569,939599,1953128,정좌표
고등학교,사립,휘문고등학교,서울특별시교육청,6183," 서울특별시 강남구 역삼로 541 ",(대치동),127.0620849,37.5049013,961295,1945160,정좌표
고등학교,사립,휘경여자고등학교,서울특별시교육청,2503," 서울특별시 동대문구 한천로 247 ",(휘경동/휘경여자고등학교),127.0674436,37.5841277,961809,1953947,정좌표
고등학교,사립,환일고등학교,서울특별시교육청,4500," 서울특별시 중구 환일길 47 ",(만리동2가),126.9620849,37.5535231,952487,1950600,정좌표
고등학교,사립,화곡고등학교,서울특별시교육청,7640," 서울특별시 강서구 강서로45길 69 "," / 화곡고등학교 (내발산동) ",126.8317924,37.548089,940974,1950071,정좌표
고등학교,사립,홍익대학교사범대학부속여자고등학교,서울특별시교육청,3967," 서울특별시 마포구 성미산로 51 "," (성산동/ 여자고등학교) ",126.9130886,37.5599481,948164,1951339,정좌표
고등학교,사립,홍익대학교사범대학부속고등학교,서울특별시교육청,2835," 서울특별시 성북구 성북로14가길 23 ",(성북동/홍익대학교부속중고등학교),127.0032825,37.5941635,956150,1955089,정좌표
고등학교,사립,혜원여자고등학교,서울특별시교육청,2174," 서울특별시 중랑구 봉우재로58길 39 ",(망우동),127.0967168,37.5930684,964397,1954928,정좌표
고등학교,사립,혜성여자고등학교,서울특별시교육청,1749," 서울특별시 노원구 노원로16길 2 ",(하계동),127.0735542,37.6410131,962377,1960256,정좌표
고등학교,사립,현대고등학교,서울특별시교육청,6000," 서울특별시 강남구 압구정로 127 "," (압구정동/ 현대고등학교) ",127.0226541,37.5250985,957821,1947417,정좌표
고등학교,사립,한영외국어고등학교,서울특별시교육청,5279," 서울특별시 강동구 동남로 832 ",(상일동),127.1581016,37.5488933,969799,1950005,정좌표
고등학교,사립,한영고등학교,서울특별시교육청,5279," 서울특별시 강동구 동남로 832 "," (상일동/ 한영고등학교) ",127.1581016,37.5488933,969799,1950005,정좌표
고등학교,사립,한성여자고등학교,서울특별시교육청,2876," 서울특별시 성북구 삼선교로16길 117 "," / 한성여자고등학교 (삼선동2가) ",127.011721,37.5828543,956888,1953830,정좌표
고등학교,사립,한성고등학교,서울특별시교육청,3771," 서울특별시 서대문구 북아현로1길 24 ",(북아현동),126.954598,37.5596202,951830,1951280,정좌표
고등학교,사립,한서고등학교,서울특별시교육청,7507," 서울특별시 강서구 양천로11길 47 ",(방화동),126.8081818,37.5746405,938910,1953032,정좌표
고등학교,사립,한국삼육고등학교,서울특별시교육청,1795," 서울특별시 노원구 화랑로 815 ",(공릉동),127.1040265,37.6426091,965066,1960421,정좌표
고등학교,사립,한광고등학교,서울특별시교육청,7732," 서울특별시 강서구 등촌로13길 110 ",(화곡동),126.8579043,37.5388927,943274,1949034,정좌표
고등학교,사립,한가람고등학교,서울특별시교육청,7984," 서울특별시 양천구 목동서로 15 ",(목동),126.884073,37.5376021,945585,1948876,정좌표
고등학교,사립,충암고등학교,서울특별시교육청,3481," 서울특별시 은평구 가좌로5길 5 ",(응암동),126.9218823,37.5851225,948957,1954127,정좌표
고등학교,사립,청원고등학교,서울특별시교육청,1672," 서울특별시 노원구 한글비석로 506 "," / 청원고등학교 (상계동) ",127.0620668,37.6660701,961376,1963041,정좌표
고등학교,사립,창문여자고등학교,서울특별시교육청,1237," 서울특별시 강북구 월계로 61 "," / 창문여자고등학교 (미아동) ",127.0364523,37.6132796,959088,1957194,정좌표
고등학교,사립,진선여자고등학교,서울특별시교육청,6213," 서울특별시 강남구 선릉로85길 27 ",(진선여자고등학교/역삼동),127.0472535,37.501629,959982,1944803,정좌표
고등학교,사립,진명여자고등학교,서울특별시교육청,8002," 서울특별시 양천구 목동로 170 "," / 진명여자고등학교 (목동) ",126.8661542,37.5238709,943991,1947363,정좌표
고등학교,사립,중앙여자고등학교,서울특별시교육청,3762," 서울특별시 서대문구 북아현로11가길 7 ",(북아현동),126.9533445,37.5626545,951721,1951617,정좌표
고등학교,사립,중앙대학교사범대학부속고등학교,서울특별시교육청,6277," 서울특별시 강남구 선릉로 207 "," / 중앙대학교사범대학부속고등학교 (도곡동) ",127.052251,37.4918927,960419,1943721,정좌표
고등학교,사립,중앙고등학교,서울특별시교육청,3051," 서울특별시 종로구 창덕궁길 164 ",(계동),126.9870678,37.584907,954713,1954069,정좌표
고등학교,사립,중산고등학교,서울특별시교육청,6350," 서울특별시 강남구 일원로14길 22 ",(일원동/중산고등학교),127.0808141,37.4855768,962940,1943008,정좌표
고등학교,사립,중동고등학교,서울특별시교육청,6338," 서울특별시 강남구 일원로 7 ",(일원동),127.0806592,37.493604,962931,1943899,정좌표
고등학교,사립,정의여자고등학교,서울특별시교육청,1438," 서울특별시 도봉구 노해로49길 69 ",(쌍문동/정의여자고등학교),127.0317587,37.6529135,958696,1961594,정좌표
고등학교,사립,정신여자고등학교,서울특별시교육청,5571," 서울특별시 송파구 올림픽로4길 16 "," / 정신여자고등학교 (잠실동) ",127.0727308,37.5092383,962238,1945636,정좌표
고등학교,사립,재현고등학교,서울특별시교육청,1717," 서울특별시 노원구 덕릉로82길 64 "," / 재현고등학교 (중계동) ",127.0800104,37.6604989,962956,1962415,정좌표
고등학교,사립,장훈고등학교,서울특별시교육청,7316," 서울특별시 영등포구 영등포로64길 26 "," / 장훈고등학교 (신길동) ",126.9152676,37.5134567,948324,1946179,정좌표
고등학교,사립,장충고등학교,서울특별시교육청,4603," 서울특별시 중구 동호로15길 93 ",(신당동),127.0065333,37.5531937,956413,1950542,정좌표
고등학교,사립,잠실여자고등학교,서울특별시교육청,5676," 서울특별시 송파구 송파대로38길 8 "," (송파동) 잠실여자고등학교 ",127.1136067,37.501749,965847,1944790,정좌표
고등학교,사립,인창고등학교,서울특별시교육청,3746," 서울특별시 서대문구 경기대로 65 "," / 인창고등학교 (충정로2가) ",126.9639997,37.5648119,952663,1951851,정좌표
고등학교,사립,이화여자외국어고등학교,서울특별시교육청,4516," 서울특별시 중구 통일로4길 30 ",(순화동),126.9694839,37.5652203,953148,1951894,정좌표
고등학교,사립,이화여자고등학교,서울특별시교육청,4516," 서울특별시 중구 정동길 "," / 26 (정동) ",126.9705434,37.5671938,953243,1952112,도로중심좌표
고등학교,사립,은광여자고등학교,서울특별시교육청,6264," 서울특별시 강남구 남부순환로359길 36 ",(도곡동),127.0358468,37.4880567,958966,1943302,정좌표
고등학교,사립,우신고등학교,서울특별시교육청,8258," 서울특별시 구로구 부일로 917 "," / 우신고등학교 (궁동) ",126.8276022,37.4947875,940562,1944160,정좌표
고등학교,사립,용화여자고등학교,서울특별시교육청,1687," 서울특별시 노원구 동일로 1461 "," / 용화여자고등학교 (상계동/용화여자고등학교) ",127.0583832,37.6588776,961048,1962244,정좌표
고등학교,사립,용문고등학교,서울특별시교육청,2843," 서울특별시 성북구 고려대로17가길 46 "," (안암동2가/ 용문중고등학교) ",127.02475,37.5882698,958041,1954425,정좌표
고등학교,사립,오산고등학교,서울특별시교육청,4396," 서울특별시 용산구 보광로7길 17 ",(보광동),127.0002571,37.524848,955842,1947400,정좌표
고등학교,사립,예일여자고등학교,서울특별시교육청,3412," 서울특별시 은평구 연서로 117 "," / 예일여자고등학교 (구산동/수위실) ",126.9152792,37.6102367,948392,1956917,정좌표
